DY8 4QR,52.461128,-2.168402,98,6,2,03/01/2012,1,01/05/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,388655,284811
,,,,,,,,,,,,,,
WV3 8DR,52.573489,-2.17745,128,2,1,03/01/2012,1,02/05/2012 00:00,7,1,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,388071,297311
,,,,,,,,,,,,,,
WV14 6DD,52.574366,-2.083238,133,2,2,03/01/2012,1,01/05/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,394456,297397
,,,,,,,,,,,,,,
DY2 7NJ,52.506137,-2.061687,211,2,1,03/01/2012,1,01/05/2012 00:00,6,1,2BLOC1,2BLOC1 - Sewer Blockage,395910,289806
,,,,,,,,,,,,,,
DY4 0SS,52.540402,-2.051429,137,2,1,25/01/2012,1,12/04/2012 00:00,7,3,12TBLT1,12TBLT1 - Transf Blockage Restricting Toilet Use,396609,293617
,,,,,,,,,,,,,,
B70 6HH,52.514252,-1.981876,174,2,1,25/01/2012,1,01/04/2012 00:00,7,1,12TBLC1,12TBLC1 - Transf Sewer Blockage,401327,290707
,,,,,,,,,,,,,,
DY6 0NW,52.506024,-2.18061,78,2,1,27/01/2012,1,27/12/2012 00:00,7,3,2MAIBL1,2MAIBL1 - Mains Sewer Blockage,387838,289807
,,,,,,,,,,,,,,
B71 1NE,52.526326,-2.002374,151,8,1,01/02/2012,1,01/04/2012 00:00,10,3,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,399936,292050
,,,,,,,,,,,,,,
DY1 4ER,52.521752,-2.090095,183,2,1,01/02/2012,1,24/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,393984,291545
,,,,,,,,,,,,,,
DY8 5YS,52.475341,-2.1555,79,2,1,01/02/2012,1,25/04/2012 00:00,7,1,2BLOT1,2BLOT1 - Sewer Blockage Restricted Toilet Use,389535,286390
,,,,,,,,,,,,,,
DY2 8HS,52.496984,-2.079409,152,1,1,01/02/2012,1,22/04/2012 00:00,7,3,2BLOC1,2BLOC1 - Sewer Blockage,394706,288789
,,,,,,,,,,,,,,
DY6 8NE,52.485945,-2.151738,126,2,1,02/02/2012,1,02/04/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,389793,287569
,,,,,,,,,,,,,,
DY6 9PH,52.485954,-2.16561,89,2,1,02/02/2012,1,02/04/2012 00:00,7,3,12TBLT1,12TBLT1 - Transf Blockage Restricting Toilet Use,388851,287572
,,,,,,,,,,,,,,
DY4 8PR,52.525103,-2.065973,140,2,1,02/02/2012,1,06/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,395621,291916
,,,,,,,,,,,,,,
WV12 5HH,52.609101,-2.031116,154,2,1,02/02/2012,1,06/04/2012 00:00,7,3,12TEHP1,12TEHP1 - Transf External Flood Highway/Footpath,397990,301258
,,,,,,,,,,,,,,
WV11 2EY,52.614741,-2.065858,157,2,1,02/02/2012,1,05/04/2012 00:00,7,1,2BLOS1,2BLOS1 - Seeping Sewer Blockage,395638,301887
,,,,,,,,,,,,,,
WV3 7JJ,52.574668,-2.164204,129,2,1,03/02/2012,1,05/04/2012 00:00,7,1,12TBLC1,12TBLC1 - Transf Sewer Blockage,388969,297440
,,,,,,,,,,,,,,
WS10 7QT,52.560625,-2.039918,129,2,1,03/02/2012,1,05/04/2012 00:00,7,1,12TBLT1,12TBLT1 - Transf Blockage Restricting Toilet Use,397391,295866
,,,,,,,,,,,,,,
WV12 4JU,52.600953,-2.041224,144,2,1,03/02/2012,1,05/04/2012 00:00,7,1,2MAIBL1,2MAIBL1 - Mains Sewer Blockage,397305,300352
,,,,,,,,,,,,,,
WV10 9ND,52.604605,-2.117848,131,2,1,03/02/2012,1,05/04/2012 00:00,7,1,12TBLC1,12TBLC1 - Transf Sewer Blockage,392116,300764
,,,,,,,,,,,,,,
WV6 0UP,52.601534,-2.139499,114,2,1,03/02/2012,1,02/04/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,390649,300425
,,,,,,,,,,,,,,
WV4 4JB,52.560839,-2.165671,138,2,1,03/02/2012,1,05/04/2012 00:00,7,1,2BLOS1,2BLOS1 - Seeping Sewer Blockage,388866,295902
,,,,,,,,,,,,,,
WV13 2RA,52.582831,-2.03768,127,2,1,03/02/2012,1,05/04/2012 00:00,7,1,2BLOT1,2BLOT1 - Sewer Blockage Restricted Toilet Use,397544,298336
,,,,,,,,,,,,,,
DY3 1TL,52.535375,-2.117426,227,2,1,03/02/2012,1,01/04/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,392132,293063
,,,,,,,,,,,,,,
B69 4AQ,52.505946,-2.012715,144,1,1,03/02/2012,1,02/04/2012 00:00,7,3,2EXFH1,2EXFH1 - External Flooding Highway/Footpath,399234,289783
,,,,,,,,,,,,,,
B65 0NR,52.479133,-2.034322,170,1,1,03/02/2012,1,02/04/2012 00:00,7,1,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,397766,286801
,,,,,,,,,,,,,,
B65 0RR,52.483361,-2.02708,162,2,1,06/02/2012,1,12/04/2012 00:00,7,18,12TBLC1,12TBLC1 - Transf Sewer Blockage,398258,287271
,,,,,,,,,,,,,,
WS1 4DA,52.574376,-1.980302,142,6,2,06/02/2012,1,19/04/2012 00:00,6,1,2BLOC1,2BLOC1 - Sewer Blockage,401432,297395
,,,,,,,,,,,,,,
DY3 1LS,52.544971,-2.113043,221,8,3,06/02/2012,1,13/04/2012 00:00,7,1,2MAIBL1,2MAIBL1 - Mains Sewer Blockage,392431,294130
,,,,,,,,,,,,,,
WS3 2SS,52.623793,-2.017241,160,1,2,06/02/2012,1,16/04/2012 00:00,7,18,12TBLC1,12TBLC1 - Transf Sewer Blockage,398930,302892
,,,,,,,,,,,,,,
WV3 7HA,52.571212,-2.160369,138,2,1,07/02/2012,1,21/04/2012 00:00,6,3,2EXFL1,2EXFL1 - External Flooding Property Boundary,389228,297055
,,,,,,,,,,,,,,
B67 6DJ,52.489877,-1.968322,157,2,1,08/02/2012,1,09/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,402248,287996
,,,,,,,,,,,,,,
B33 0JG,52.475713,-1.769414,102,2,1,08/02/2012,1,09/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,415759,286445
,,,,,,,,,,,,,,
WV14 9QW,52.544646,-2.094211,165,2,1,08/02/2012,1,09/04/2012 00:00,7,1,2BLOT1,2BLOT1 - Sewer Blockage Restricted Toilet Use,393708,294092
,,,,,,,,,,,,,,
WV14 0TT,52.55807,-2.063825,144,2,1,08/02/2012,1,10/04/2012 00:00,7,3,12TBLT1,12TBLT1 - Transf Blockage Restricting Toilet Use,395770,295583
,,,,,,,,,,,,,,
DY3 3AA,52.521405,-2.141691,117,4,1,08/02/2012,1,10/04/2012 00:00,7,3,2BLOC1,2BLOC1 - Sewer Blockage,390483,291512
,,,,,,,,,,,,,,
WV10 8BX,52.615717,-2.107509,164,6,1,08/02/2012,1,09/04/2012 00:00,6,1,2BLOC1,2BLOC1 - Sewer Blockage,392818,301999
,,,,,,,,,,,,,,
WV4 6NP,52.552958,-2.099436,159,2,1,08/02/2012,1,10/04/2012 00:00,7,1,2EXFL1,2EXFL1 - External Flooding Property Boundary,393355,295017
,,,,,,,,,,,,,,
WV4 6EL,52.566705,-2.107846,153,2,1,08/02/2012,1,09/04/2012 00:00,7,1,2BLOR1,2BLOR1 - Sewer Blockage Repeat,392787,296547
,,,,,,,,,,,,,,
B29 6BD,52.446044,-1.93138,126,2,1,08/02/2012,1,10/04/2012 00:00,7,1,12TBLC1,12TBLC1 - Transf Sewer Blockage,404761,283122
,,,,,,,,,,,,,,
WV11 3QS,52.59778,-2.076491,139,6,1,08/02/2012,1,10/04/2012 00:00,7,1,2BLOR1,2BLOR1 - Sewer Blockage Repeat,394916,300001
,,,,,,,,,,,,,,
B69 3LN,52.51317,-2.033523,143,2,1,08/02/2012,1,06/04/2012 00:00,7,1,12TBLC1,12TBLC1 - Transf Sewer Blockage,397822,290587
,,,,,,,,,,,,,,
B69 2LQ,52.514365,-2.058236,157,2,1,08/02/2012,1,06/04/2012 00:00,7,1,12TBLT1,12TBLT1 - Transf Blockage Restricting Toilet Use,396145,290721
,,,,,,,,,,,,,,
DY2 8NJ,52.505695,-2.079027,206,2,1,08/02/2012,1,06/04/2012 00:00,7,3,2BLOT1,2BLOT1 - Sewer Blockage Restricted Toilet Use,394733,289758
,,,,,,,,,,,,,,
WV12 5PG,52.60367,-2.034878,149,2,1,08/02/2012,1,06/04/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,397735,300654
,,,,,,,,,,,,,,
B68 9SZ,52.490196,-1.993727,186,1,1,08/02/2012,1,06/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,400523,288031
,,,,,,,,,,,,,,
WV14 7AF,52.569614,-2.062544,135,2,1,08/02/2012,1,09/04/2012 00:00,7,1,2EXFR1,2EXFR1 - External Flood Property Boundary Repeat,395858,296867
,,,,,,,,,,,,,,
WV6 9EB,52.603706,-2.156989,117,2,1,09/02/2012,1,07/04/2012 00:00,6,3,2BLOC1,2BLOC1 - Sewer Blockage,389465,300669
,,,,,,,,,,,,,,
DY8 1XJ,52.457094,-2.153596,82,8,1,09/02/2012,1,07/04/2012 00:00,7,3,2BLOC1,2BLOC1 - Sewer Blockage,389660,284360
,,,,,,,,,,,,,,
WV14 6NZ,52.572454,-2.064732,139,2,1,09/02/2012,1,07/04/2012 00:00,6,1,2BLOC1,2BLOC1 - Sewer Blockage,395710,297183
,,,,,,,,,,,,,,
WV3 8BY,52.578057,-2.176465,123,2,1,09/02/2012,1,08/04/2012 00:00,7,1,12TBLC1,12TBLC1 - Transf Sewer Blockage,388139,297819
,,,,,,,,,,,,,,
WV13 2PW,52.585985,-2.061608,137,1,1,09/02/2012,1,09/04/2012 00:00,7,3,2BLOC1,2BLOC1 - Sewer Blockage,395923,298688
,,,,,,,,,,,,,,
B20 3TT,52.51124,-1.91737,115,1,1,09/02/2012,1,08/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,405705,290375
,,,,,,,,,,,,,,
B27 6SS,52.447307,-1.811318,122,2,1,09/02/2012,1,08/04/2012 00:00,7,1,12TBLC1,12TBLC1 - Transf Sewer Blockage,412921,283277
,,,,,,,,,,,,,,
WV1 4AN,52.591401,-2.13278,132,1,1,10/02/2012,1,03/04/2012 00:00,7,1,2BLOT1,2BLOT1 - Sewer Blockage Restricted Toilet Use,391102,299297
,,,,,,,,,,,,,,
WV14 6RB,52.574018,-2.079416,136,6,3,10/02/2012,1,03/04/2012 00:00,7,1,2MAIBL1,2MAIBL1 - Mains Sewer Blockage,394715,297358
,,,,,,,,,,,,,,
WS10 9PJ,52.558302,-2.020475,141,1,1,10/02/2012,1,03/04/2012 00:00,7,3,2BLOC1,2BLOC1 - Sewer Blockage,398709,295607
,,,,,,,,,,,,,,
WV3 9ET,52.581429,-2.169763,125,1,1,10/02/2012,1,03/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,388594,298193
,,,,,,,,,,,,,,
DY4 8NJ,52.528143,-2.063457,138,1,1,10/02/2012,1,03/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,395792,292254
,,,,,,,,,,,,,,
WV13 1HE,52.587548,-2.043721,127,2,1,10/02/2012,1,03/04/2012 00:00,7,1,12TBLC1,12TBLC1 - Transf Sewer Blockage,397135,298861
,,,,,,,,,,,,,,
DY8 4TH,52.47014,-2.165742,73,2,1,10/02/2012,1,03/04/2012 00:00,7,3,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,388838,285813
,,,,,,,,,,,,,,
WV10 6JP,52.606108,-2.133327,135,5,1,10/02/2012,1,03/04/2012 00:00,7,1,12TBLT1,12TBLT1 - Transf Blockage Restricting Toilet Use,391068,300933
,,,,,,,,,,,,,,
B32 3UD,52.443061,-2.013462,189,1,1,11/02/2012,1,07/04/2012 00:00,7,3,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,399182,282788
,,,,,,,,,,,,,,
WV2 2LP,52.569831,-2.100433,145,2,2,11/02/2012,1,07/04/2012 00:00,7,1,12TBLC1,12TBLC1 - Transf Sewer Blockage,393290,296894
,,,,,,,,,,,,,,
B44 8UA,52.542888,-1.899041,135,2,1,11/02/2012,1,07/04/2012 00:00,7,3,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,406944,293897
,,,,,,,,,,,,,,
WV10 9NH,52.606926,-2.116126,137,2,1,11/02/2012,1,06/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,392233,301022
,,,,,,,,,,,,,,
WV14 9BS,52.552747,-2.104332,184,1,2,11/02/2012,1,07/04/2012 00:00,7,1,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,393023,294994
,,,,,,,,,,,,,,
WV14 8JH,52.53903,-2.079279,155,8,1,11/02/2012,1,07/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,394720,293466
,,,,,,,,,,,,,,
DY9 9DQ,52.444295,-2.110563,149,6,3,13/02/2012,1,07/04/2012 00:00,7,1,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,392582,282931
,,,,,,,,,,,,,,
WS2 0LS,52.59481,-2.017185,142,8,2,13/02/2012,1,25/04/2012 00:00,7,1,2EXFH1,2EXFH1 - External Flooding Highway/Footpath,398933,299668
,,,,,,,,,,,,,,
WV14 6JY,52.575597,-2.069768,141,2,1,15/02/2012,1,05/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,395369,297533
,,,,,,,,,,,,,,
B33 0JG,52.475713,-1.769414,102,8,1,15/02/2012,1,04/04/2012 00:00,7,6,1RINT3,1RINT3 - Remove IC to 225mm and to 3m deep,415759,286445
,,,,,,,,,,,,,,
B28 8HU,52.435272,-1.843597,135,2,1,16/02/2012,1,15/05/2012 00:00,7,1,2EXFL1,2EXFL1 - External Flooding Property Boundary,410730,281933
,,,,,,,,,,,,,,
WV13 1NB,52.588195,-2.044696,127,2,1,16/02/2012,1,14/05/2012 00:00,7,3,12TGUL1,12TGUL1 - Transf Sink Gully Blockage,397069,298933
,,,,,,,,,,,,,,
WV6 9EU,52.611734,-2.163471,132,2,1,16/02/2012,1,14/05/2012 00:00,7,3,12TBLS1,12TBLS1 - Transf Seeping Sewer Blockage,389028,301563
,,,,,,,,,,,,,,
WS10 8QH,52.567939,-2.051063,128,2,1,16/02/2012,1,14/05/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,396636,296680
,,,,,,,,,,,,,,
WS10 7RZ,52.562613,-2.036954,132,2,1,16/02/2012,1,14/05/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,397592,296087
,,,,,,,,,,,,,,
B70 8LE,52.513821,-2.004466,157,2,1,16/02/2012,1,14/05/2012 00:00,7,1,2BLOT1,2BLOT1 - Sewer Blockage Restricted Toilet Use,399794,290659
,,,,,,,,,,,,,,
DY5 1HP,52.489774,-2.121413,142,2,1,16/02/2012,1,15/05/2012 00:00,7,1,2EXFL1,2EXFL1 - External Flooding Property Boundary,391853,287991
,,,,,,,,,,,,,,
WV10 6BQ,52.621541,-2.12745,115,2,1,16/02/2012,1,15/05/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,391469,302649
,,,,,,,,,,,,,,
WS3 4DG,52.618612,-1.969205,139,2,1,16/02/2012,1,14/05/2012 00:00,7,3,12TBLT1,12TBLT1 - Transf Blockage Restricting Toilet Use,402182,302316
,,,,,,,,,,,,,,
WS3 4DH,52.617857,-1.968629,137,2,1,16/02/2012,1,14/05/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,402221,302232
,,,,,,,,,,,,,,
WS2 0DR,52.58509,-2.02642,134,2,1,16/02/2012,1,14/05/2012 00:00,7,3,2BLOC1,2BLOC1 - Sewer Blockage,398307,298587
,,,,,,,,,,,,,,
WV14 8DA,52.553065,-2.05929,137,2,1,16/02/2012,1,14/05/2012 00:00,7,3,12TBLT1,12TBLT1 - Transf Blockage Restricting Toilet Use,396077,295026
,,,,,,,,,,,,,,
WV14 0NB,52.569641,-2.09099,140,2,1,16/02/2012,1,15/05/2012 00:00,10,1,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,393930,296872
,,,,,,,,,,,,,,
B24 8PG,52.51027,-1.846677,108,2,1,16/02/2012,1,14/05/2012 00:00,7,3,12TGUL1,12TGUL1 - Transf Sink Gully Blockage,410503,290275
,,,,,,,,,,,,,,
B6 7PT,52.50495,-1.871225,96,2,1,16/02/2012,1,15/05/2012 00:00,7,3,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,408838,289680
,,,,,,,,,,,,,,
B43 7PX,52.559102,-1.917103,176,2,1,16/02/2012,1,14/05/2012 00:00,7,3,12TPIR1,12TPIR1 - Transf Post Flooding Inspection Request,405717,295699
,,,,,,,,,,,,,,
DY3 2HG,52.522247,-2.128341,154,2,1,16/02/2012,1,14/05/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,391389,291604
,,,,,,,,,,,,,,
B66 4PJ,52.482663,-1.955914,158,2,1,16/02/2012,1,14/05/2012 00:00,7,12,2BLOC1,2BLOC1 - Sewer Blockage,403091,287194
,,,,,,,,,,,,,,
B37 6JA,52.492054,-1.750035,94,2,1,16/02/2012,1,15/05/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,417069,288267
,,,,,,,,,,,,,,
B76 2UG,52.555727,-1.795707,131,2,1,16/02/2012,1,15/05/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,413948,295340
,,,,,,,,,,,,,,
WS10 7RZ,52.562613,-2.036954,132,2,1,18/02/2012,1,02/04/2012 00:00,7,3,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,397592,296087
,,,,,,,,,,,,,,
WV14 7NP,52.568451,-2.069137,142,2,1,18/02/2012,1,12/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,395411,296738
,,,,,,,,,,,,,,
B25 8YL,52.471681,-1.806842,121,2,1,18/02/2012,1,11/04/2012 00:00,7,3,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,413218,285989
,,,,,,,,,,,,,,
WS10 8QN,52.567463,-2.048407,131,2,1,18/02/2012,1,12/04/2012 00:00,10,1,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,396816,296627
,,,,,,,,,,,,,,
B69 1JX,52.504367,-2.037642,198,2,1,18/02/2012,1,12/04/2012 00:00,7,1,2EXFL1,2EXFL1 - External Flooding Property Boundary,397542,289608
,,,,,,,,,,,,,,
DY2 0HF,52.485976,-2.096898,128,2,1,18/02/2012,1,12/04/2012 00:00,7,1,2EXFL1,2EXFL1 - External Flooding Property Boundary,393517,287566
,,,,,,,,,,,,,,
WV14 6AQ,52.568605,-2.081265,145,2,1,19/02/2012,1,11/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,394589,296756
,,,,,,,,,,,,,,
WS8 7JL,52.650046,-1.939281,152,2,1,19/02/2012,1,11/04/2012 00:00,7,1,12TMAI1,12TMAI1 - Transf Mains Sewer Blockage,404205,305814
,,,,,,,,,,,,,,
B12 8QA,52.453134,-1.881293,132,2,1,19/02/2012,1,11/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,408164,283915
,,,,,,,,,,,,,,
WV11 1TW,52.602767,-2.07997,151,1,1,19/02/2012,1,11/04/2012 00:00,7,1,2EXFL1,2EXFL1 - External Flooding Property Boundary,394681,300556
,,,,,,,,,,,,,,
B9 5QY,52.477182,-1.842728,132,1,1,19/02/2012,1,11/04/2012 00:00,10,11,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,410779,286595
,,,,,,,,,,,,,,
WV4 4JY,52.555795,-2.172924,151,8,1,19/02/2012,1,11/04/2012 00:00,7,11,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,388373,295342
,,,,,,,,,,,,,,
WV11 1SG,52.604663,-2.093602,160,1,1,19/02/2012,1,11/04/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,393758,300768
,,,,,,,,,,,,,,
B10 9AF,52.471308,-1.847018,124,8,1,19/02/2012,1,11/04/2012 00:00,7,11,2INMB2,2INMB2 - Internal Flooding Main Building,410489,285941
,,,,,,,,,,,,,,
WS3 1RF,52.606225,-1.974839,140,2,1,20/02/2012,1,11/04/2012 00:00,7,3,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,401801,300938
,,,,,,,,,,,,,,
WV6 9QP,52.60867,-2.1625,131,8,1,20/02/2012,1,11/04/2012 00:00,10,1,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,389093,301222
,,,,,,,,,,,,,,
WV10 9EE,52.613788,-2.12279,128,2,1,20/02/2012,1,11/04/2012 00:00,7,1,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,391783,301786
,,,,,,,,,,,,,,
WS4 1NN,52.609484,-1.958697,133,2,1,20/02/2012,1,04/04/2012 00:00,6,1,2BLOC1,2BLOC1 - Sewer Blockage,402894,301301
,,,,,,,,,,,,,,
WV10 0HH,52.590536,-2.108687,139,8,1,20/02/2012,1,04/04/2012 00:00,7,3,12TBLC1,12TBLC1 - Transf Sewer Blockage,392734,299198
,,,,,,,,,,,,,,
WV10 8SN,52.614202,-2.102853,159,5,1,20/02/2012,1,05/04/2012 00:00,7,1,2EXFL1,2EXFL1 - External Flooding Property Boundary,393133,301830
,,,,,,,,,,,,,,
DY4 7XQ,52.517162,-2.053995,147,2,1,20/02/2012,1,05/04/2012 00:00,7,3,2BLOC1,2BLOC1 - Sewer Blockage,396433,291032
,,,,,,,,,,,,,,
WV4 6ER,52.567077,-2.113616,156,2,1,20/02/2012,1,05/04/2012 00:00,6,1,2BLOT1,2BLOT1 - Sewer Blockage Restricted Toilet Use,392396,296589
,,,,,,,,,,,,,,
B63 3BJ,52.445848,-2.048332,128,2,3,20/02/2012,1,04/04/2012 00:00,7,3,12TMAI1,12TMAI1 - Transf Mains Sewer Blockage,396812,283099
,,,,,,,,,,,,,,
WV12 5HH,52.609101,-2.031116,154,8,2,20/02/2012,1,04/04/2012 00:00,7,1,2EXFL1,2EXFL1 - External Flooding Property Boundary,397990,301258
,,,,,,,,,,,,,,
WS10 0QP,52.552091,-2.003334,120,2,1,20/02/2012,1,11/04/2012 00:00,7,11,2EXFL1,2EXFL1 - External Flooding Property Boundary,399871,294916
,,,,,,,,,,,,,,
WV13 2LT,52.581631,-2.048777,134,2,1,21/02/2012,1,05/04/2012 00:00,6,1,2EXFL1,2EXFL1 - External Flooding Property Boundary,396792,298203
,,,,,,,,,,,,,,
WV3 7AG,52.575544,-2.147474,148,2,1,21/02/2012,1,05/04/2012 00:00,7,1,2EXFL1,2EXFL1 - External Flooding Property Boundary,390103,297535
,,,,,,,,,,,,,,
WV4 6RX,52.564045,-2.115614,155,1,1,21/02/2012,1,05/04/2012 00:00,7,1,2BLOC1,2BLOC1 - Sewer Blockage,392260,296252
,,,,,,,,,,,,,,
DY2 8HP,52.49674,-2.080587,149,2,1,21/02/2012,1,05/04/2012 00:00,7,1,12TBLC1,12TBLC1 - Transf Sewer Blockage,394626,288762
,,,,,,,,,,,,,,
B68 8SA,52.496867,-2.001577,163,2,1,21/02/2012,1,05/04/2012 00:00,6,1,2BLOS1,2BLOS1 - Seeping Sewer Blockage,399990,288773
,,,,,,,,,,,,,,
WV14 7AF,52.569614,-2.062544,135,1,1,21/02/2012,1,05/04/2012 00:00,7,1,2BLOT1,2BLOT1 - Sewer Blockage Restricted Toilet Use,395858,296867
,,,,,,,,,,,,,,
DY4 8UR,52.521836,-2.055622,138,2,1,21/02/2012,1,05/04/2012 00:00,7,3,12TEFL1,12TEFL1 - Transf External Flooding Prop Boundary,396323,291552
,,,,,,,,,,,,,,
B68 8EB,52.487715,-2.002769,182,4,1,21/02/2012,1,05/04/2012 00:00,6,1,2BLOC1,2BLOC1 - Sewer Blockage,399909,287755
,,,,,,,,,,,,,,
